name,phone,website,address,rating,reviews,city,state,category,place_id,business_status
Pavani Automatic Electronics & Solar Systems,098485 82332,,"JB Towers, Brundaavanam, Indira Bhavan Road, opp. Anna canteen, Brindavan Colony, Nellore, Andhra Pradesh 524001, India",5,57,Nellore,Andhra Pradesh,Commercial Solar Installers,ChIJN0521MmMTDoRkmgMyyrcMh8,OPERATIONAL
"SOUTHERN GLOBAL ENERGY solar company IN NELLORE,",083094 56804,https://www.southernglobalenergy.com/,"24-2-715, Rd Number 2, Saraswathi Nagar, DARGHAMITTA, Rajagopalapuram, Nellore, Andhra Pradesh 524003, India",5,133,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJV1g7nSDzTDoRdtqoNHxMon8,OPERATIONAL
SUNMAX Renewables :: PM Surya ghar Vendor :: Authorised LUMINOUS Solar Distributor :: On grid - Off grid - Hybrid,093814 88225,,"Mini Bypass Road, below Sneha Nagar Sachivalayam, BV Nagar, Nellore, Andhra Pradesh 524004, India",5,11,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJYxC8uNbzTDoR_5yWnOXmQQY,OPERATIONAL
Pavani Automatic Electronics & Solar Systems,098485 82332,,"JB Towers, Brundaavanam, Indira Bhavan Road, opp. Anna canteen, Brindavan Colony, Nellore, Andhra Pradesh 524001, India",5,57,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJN0521MmMTDoRkmgMyyrcMh8,OPERATIONAL
SUNRIDE SOLAR,,https://sunride-solar.com/,"26-11-933/2, Padarupalli, Nellore, Andhra Pradesh 524004, India",5,55,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJ38v2NQDzTDoR0TnhMYA_NIo,OPERATIONAL
Ever green solar systems,091107 12220,http://evergreensolarsystems.in/,"23-1-740, fathekhan peta, opp. Ravendra Bharathi junior college, Santhi Nagar, Nellore, Andhra Pradesh 524003, India",4.9,27,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJg4swSNKNTDoRz4gGJ3yRT68,OPERATIONAL
PVR Energies,,,"FX5R+XF7, Prakash Nagar, Pappula Veedhi, Nellore, Andhra Pradesh 524002, India",5,23,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJKWEdtJ-NTDoRjQZbgozsrjo,OPERATIONAL
Power Astra Technologies(OPC) Pvt Ltd,093909 08789,https://www.powerastra.in/,"4th floor, Sridhar Krishna Towers, Annama Circle, ISKCON City, Vanam Thopu, Nellore, Andhra Pradesh 524003, India",5,18,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJb3tGva0f1YYRNSLDUSTMo1Y,OPERATIONAL
Green Energy Solar Systems PVT. LTD,078937 73338,,"24-7-221/7, opposite R- Square Guest Inn, Ravindra Nagar, Nellore, Andhra Pradesh 524003, India",4.5,53,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJSc09bgDzTDoRA9pxjjnoXBA,OPERATIONAL
ENROUTE SOLAR - Nellore | MNRE Accredited | EPC & RESCO,095534 69215,http://www.enrouteelectric.com/,"Padmavati Green City, 27, Simhapuri Solar Rd, RK Nagar, Balaji Nagar, Nellore, Andhra Pradesh 524002, India",5,15,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJM6bih4zzTDoRK139ScnrpQU,OPERATIONAL
SCR ENERGY SOLUTIONS PRIVATE LIMITED,,http://www.screnergysolutions.com/,"D. No: 25-10-213, 2nd floor, 1st Street Beside Municipal School & Vinayaka Temple, Kesavulu Nagar, Vedayapalem SPSR, Mahathma Gandhi Nagar, Nellore, Andhra Pradesh 524004, India",5,13,Nellore,Andhra Pradesh,Solar Panel Dealers,ChIJXf35q73zTDoRX50-_BEnEec,OPERATIONAL
Pavani Automatic Electronics & Solar Systems,098485 82332,,"JB Towers, Brundaavanam, Indira Bhavan Road, opp. Anna canteen, Brindavan Colony, Nellore, Andhra Pradesh 524001, India",5,57,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJN0521MmMTDoRkmgMyyrcMh8,OPERATIONAL
Ever green solar systems,091107 12220,http://evergreensolarsystems.in/,"23-1-740, fathekhan peta, opp. Ravendra Bharathi junior college, Santhi Nagar, Nellore, Andhra Pradesh 524003, India",4.9,27,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJg4swSNKNTDoRz4gGJ3yRT68,OPERATIONAL
SUNRIDE SOLAR,,https://sunride-solar.com/,"26-11-933/2, Padarupalli, Nellore, Andhra Pradesh 524004, India",5,55,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJ38v2NQDzTDoR0TnhMYA_NIo,OPERATIONAL
PVR Energies,,,"FX5R+XF7, Prakash Nagar, Pappula Veedhi, Nellore, Andhra Pradesh 524002, India",5,23,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJKWEdtJ-NTDoRjQZbgozsrjo,OPERATIONAL
Sri Ganesh Marketing (V-GUARD Dealers || Electrical & Appliances Store),096180 55055,,"Oppo :CMR, Utc complex, Trunk Rd, beside Kanakamahal, Brindavan Colony, Nellore, Andhra Pradesh 524001, India",4.8,131,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJX8lkPciMTDoRQe60L0UPR8g,OPERATIONAL
"SOUTHERN GLOBAL ENERGY solar company IN NELLORE,",083094 56804,https://www.southernglobalenergy.com/,"24-2-715, Rd Number 2, Saraswathi Nagar, DARGHAMITTA, Rajagopalapuram, Nellore, Andhra Pradesh 524003, India",5,133,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJV1g7nSDzTDoRdtqoNHxMon8,OPERATIONAL
PVR Energies,099668 81557,http://www.pvrenergies.wixsite.com/pvrenergies,"Mainroad, Narayana Reddy Pet, Gudupalli Padu, Andhra Pradesh 524002, India",4.8,16,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJR5EPdU-LTDoRhXJKwTPeIus,OPERATIONAL
Green Energy Solar Systems PVT. LTD,078937 73338,,"24-7-221/7, opposite R- Square Guest Inn, Ravindra Nagar, Nellore, Andhra Pradesh 524003, India",4.5,53,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJSc09bgDzTDoRA9pxjjnoXBA,OPERATIONAL
ENROUTE SOLAR - Nellore | MNRE Accredited | EPC & RESCO,095534 69215,http://www.enrouteelectric.com/,"Padmavati Green City, 27, Simhapuri Solar Rd, RK Nagar, Balaji Nagar, Nellore, Andhra Pradesh 524002, India",5,15,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJM6bih4zzTDoRK139ScnrpQU,OPERATIONAL
SUNMAX Renewables :: PM Surya ghar Vendor :: Authorised LUMINOUS Solar Distributor :: On grid - Off grid - Hybrid,093814 88225,,"Mini Bypass Road, below Sneha Nagar Sachivalayam, BV Nagar, Nellore, Andhra Pradesh 524004, India",5,11,Nellore,Andhra Pradesh,Solar Inverter Specialists,ChIJYxC8uNbzTDoR_5yWnOXmQQY,OPERATIONAL
"SOUTHERN GLOBAL ENERGY solar company IN NELLORE,",083094 56804,https://www.southernglobalenergy.com/,"24-2-715, Rd Number 2, Saraswathi Nagar, DARGHAMITTA, Rajagopalapuram, Nellore, Andhra Pradesh 524003, India",5,133,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJV1g7nSDzTDoRdtqoNHxMon8,OPERATIONAL
Power Astra Technologies(OPC) Pvt Ltd,093909 08789,https://www.powerastra.in/,"4th floor, Sridhar Krishna Towers, Annama Circle, ISKCON City, Vanam Thopu, Nellore, Andhra Pradesh 524003, India",5,18,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJb3tGva0f1YYRNSLDUSTMo1Y,OPERATIONAL
Ever green solar systems,091107 12220,http://evergreensolarsystems.in/,"23-1-740, fathekhan peta, opp. Ravendra Bharathi junior college, Santhi Nagar, Nellore, Andhra Pradesh 524003, India",4.9,27,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJg4swSNKNTDoRz4gGJ3yRT68,OPERATIONAL
Freyr Energy - Rooftop Solar Panel Installation Company in Nellore,090008 28333,https://freyrenergy.com/,"1st floor, MSC CONVENTIONS, 1A, Main road, near Srinivasula Reddy statue, Vedayapalem, Nellore, Andhra Pradesh 524004, India",4.9,20,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJi_jjb3_zTDoR9tSUAEG0jZU,OPERATIONAL
Pavani Automatic Electronics & Solar Systems,098485 82332,,"JB Towers, Brundaavanam, Indira Bhavan Road, opp. Anna canteen, Brindavan Colony, Nellore, Andhra Pradesh 524001, India",5,57,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJN0521MmMTDoRkmgMyyrcMh8,OPERATIONAL
Green Energy Solar Systems PVT. LTD,078937 73338,,"24-7-221/7, opposite R- Square Guest Inn, Ravindra Nagar, Nellore, Andhra Pradesh 524003, India",4.5,53,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJSc09bgDzTDoRA9pxjjnoXBA,OPERATIONAL
MD POWER SOLUTIONS,091547 65904,https://www.mdpowersolutions.in/,"Second floor, sesha reddy complex, current office centre to b v nagar, Gayathri Nagar, Nellore, Andhra Pradesh 524004, India",5,16,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJZSaequzzTDoRl7SVoYoQqtM,OPERATIONAL
ENROUTE SOLAR - Nellore | MNRE Accredited | EPC & RESCO,095534 69215,http://www.enrouteelectric.com/,"Padmavati Green City, 27, Simhapuri Solar Rd, RK Nagar, Balaji Nagar, Nellore, Andhra Pradesh 524002, India",5,15,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJM6bih4zzTDoRK139ScnrpQU,OPERATIONAL
SUNMAX Renewables :: PM Surya ghar Vendor :: Authorised LUMINOUS Solar Distributor :: On grid - Off grid - Hybrid,093814 88225,,"Mini Bypass Road, below Sneha Nagar Sachivalayam, BV Nagar, Nellore, Andhra Pradesh 524004, India",5,11,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJYxC8uNbzTDoR_5yWnOXmQQY,OPERATIONAL
GOLDEN TREE LIFE SPACES SOLAR IN NELLORE,098858 48445,http://goldentreelifespaces.in/,"Ground Floor, Presidio Towers, D.No.16-10-23, Mini Bypass Road, opp. narayana school, Srihari Nagar, Ramalinga Puram, Nellore, Andhra Pradesh 524003, India",5,26,Nellore,Andhra Pradesh,Solar AMC & Maintenance,ChIJAeNT1_fzTDoR_rRR-_HuII8,OPERATIONAL
Salem Alive Tech Solar System & Gate Automation & CCTV IP CAMERA,099444 59733,http://www.salemalivetech.com/,"near Old Register Office, KM Nagar, Ayothiapattinam, Salem, Tamil Nadu 636103, India",4.9,220,Salem,Tamil Nadu,Residential Solar Installers,ChIJWa0q2a3zqzsRzl-zWS8Q0CQ,OPERATIONAL
Vision Green Earth Solar Energies,063837 89793,,"279, Arisipalayam Main Rd, Arisipalayam, Salem, Tamil Nadu 636009, India",5,252,Salem,Tamil Nadu,Residential Solar Installers,ChIJmXSS4QzxqzsRFP2r-MK-fvo,OPERATIONAL
Golden Power Solution,097867 36524,https://goldenpowersolution.com/,"9, Majith St, Shevapet, Salem, Tamil Nadu 636002, India",4.9,150,Salem,Tamil Nadu,Residential Solar Installers,ChIJez2xicbxqzsRaA8t1hEKx3M,OPERATIONAL
Spark Ev Solutions,088700 99618,https://www.sparkevsolutions.com/,"141/45C, Narayana Pillai St, Peramanur, Salem, Tamil Nadu 636007, India",4.9,62,Salem,Tamil Nadu,Residential Solar Installers,ChIJlXCUyQ7xqzsR4VmK6nozCk4,OPERATIONAL
KCP Solar Industry Pvt Ltd,080120 13333,https://kcpsolar.com/,"KCP Solar, 343, Nethimedu, Salem, Tamil Nadu 636002, India",4.2,84,Salem,Tamil Nadu,Residential Solar Installers,ChIJryCl60gRrjsRQhoJ4hEGGNY,OPERATIONAL
Hitech Solar Energies,096009 71397,http://www.hitsolar.in/,"Shopping complex, Sri Arulmigu Sugavaneshwarar Temple, 18, Cherry Rd, Salem, Tamil Nadu 636001, India",4.5,11,Salem,Tamil Nadu,Residential Solar Installers,ChIJkWMLVczxqzsRW_8TMC0PpV0,OPERATIONAL
Nirt Renewable Energy Pvt Ltd,096556 46464,http://www.nirt.net/,"M4CR+92, Arthanari Nagar, Swarnapuri, Salem, Tamil Nadu 636004, India",4.5,30,Salem,Tamil Nadu,Residential Solar Installers,ChIJI8S_fMvxqzsR-Chn8T_VpoY,OPERATIONAL
RENSUN ENERGY SYSTEMS / RENSUN SOLAR,093631 12956,http://www.rensunsolar.in/,"No:4/131, Ground Floor, Pon Nagar, Periyakollappatty, Gorimedu, Salem, Tamil Nadu 636008, India",4.5,17,Salem,Tamil Nadu,Residential Solar Installers,ChIJ-a4q3GzxqzsRP9xt1ybAc0s,OPERATIONAL
INDIA BATTERY SOLAR,,,"1st FLOOR, 117, Kitchipalayam Main Rd, Devendrapuram, Salem, Tamil Nadu 636001, India",5,69,Salem,Tamil Nadu,Residential Solar Installers,ChIJMXHpJ5jxqzsR4VrnDV5oDWo,OPERATIONAL
RJ Green Power Enterprises,095976 57999,http://www.rjgreenpower.in/,"Sathya Garden, plot no 1, Road, Soudamiganagar, Seelanaickenpatti, Thammanayakkanpatti, Salem, Tamil Nadu 636201, India",4.7,38,Salem,Tamil Nadu,Residential Solar Installers,ChIJZV_Lv__vqzsR3xEcNjObhYk,OPERATIONAL
"VIP SOLAR POWER, Solar power plant company in salem",090802 70096,https://vipsolarpowersalem.godaddysites.com/,"52/10, Arul theatre east, Ayothiyapattanam, Salem, Tamil Nadu 636103, India",5,5,Salem,Tamil Nadu,Commercial Solar Installers,ChIJ_4cpO0PzqzsRrVsMEYGEeTc,OPERATIONAL
Nirt Renewable Energy Pvt Ltd,096556 46464,http://www.nirt.net/,"M4CR+92, Arthanari Nagar, Swarnapuri, Salem, Tamil Nadu 636004, India",4.5,30,Salem,Tamil Nadu,Commercial Solar Installers,ChIJI8S_fMvxqzsR-Chn8T_VpoY,OPERATIONAL
KCP Solar Industry Pvt Ltd,080120 13333,https://kcpsolar.com/,"KCP Solar, 343, Nethimedu, Salem, Tamil Nadu 636002, India",4.2,84,Salem,Tamil Nadu,Commercial Solar Installers,ChIJryCl60gRrjsRQhoJ4hEGGNY,OPERATIONAL
Salem Alive Tech Solar System & Gate Automation & CCTV IP CAMERA,099444 59733,http://www.salemalivetech.com/,"near Old Register Office, KM Nagar, Ayothiapattinam, Salem, Tamil Nadu 636103, India",4.9,220,Salem,Tamil Nadu,Commercial Solar Installers,ChIJWa0q2a3zqzsRzl-zWS8Q0CQ,OPERATIONAL
Hitech Solar Energies,096009 71397,http://www.hitsolar.in/,"Shopping complex, Sri Arulmigu Sugavaneshwarar Temple, 18, Cherry Rd, Salem, Tamil Nadu 636001, India",4.5,11,Salem,Tamil Nadu,Commercial Solar Installers,ChIJkWMLVczxqzsRW_8TMC0PpV0,OPERATIONAL
Spark Ev Solutions,088700 99618,https://www.sparkevsolutions.com/,"141/45C, Narayana Pillai St, Peramanur, Salem, Tamil Nadu 636007, India",4.9,62,Salem,Tamil Nadu,Commercial Solar Installers,ChIJlXCUyQ7xqzsR4VmK6nozCk4,OPERATIONAL
Vision Green Earth Solar Energies,063837 89793,,"279, Arisipalayam Main Rd, Arisipalayam, Salem, Tamil Nadu 636009, India",5,252,Salem,Tamil Nadu,Commercial Solar Installers,ChIJmXSS4QzxqzsRFP2r-MK-fvo,OPERATIONAL
Golden Power Solution,097867 36524,https://goldenpowersolution.com/,"9, Majith St, Shevapet, Salem, Tamil Nadu 636002, India",4.9,150,Salem,Tamil Nadu,Commercial Solar Installers,ChIJez2xicbxqzsRaA8t1hEKx3M,OPERATIONAL
RJ Green Power Enterprises,095976 57999,http://www.rjgreenpower.in/,"Sathya Garden, plot no 1, Road, Soudamiganagar, Seelanaickenpatti, Thammanayakkanpatti, Salem, Tamil Nadu 636201, India",4.7,38,Salem,Tamil Nadu,Commercial Solar Installers,ChIJZV_Lv__vqzsR3xEcNjObhYk,OPERATIONAL
RENSUN ENERGY SYSTEMS / RENSUN SOLAR,093631 12956,http://www.rensunsolar.in/,"No:4/131, Ground Floor, Pon Nagar, Periyakollappatty, Gorimedu, Salem, Tamil Nadu 636008, India",4.5,17,Salem,Tamil Nadu,Commercial Solar Installers,ChIJ-a4q3GzxqzsRP9xt1ybAc0s,OPERATIONAL
Salem Solar Water Heater Geyser sales and Services,078453 69509,,"27 B, Meyyanur Main Rd, Ram Nagar, Meyyanur, Salem, Tamil Nadu 636005, India",5,231,Salem,Tamil Nadu,Solar Panel Dealers,ChIJtZ8oo_TxqzsRXLlIb-KPgk4,OPERATIONAL
Salem Alive Tech Solar System & Gate Automation & CCTV IP CAMERA,099444 59733,http://www.salemalivetech.com/,"near Old Register Office, KM Nagar, Ayothiapattinam, Salem, Tamil Nadu 636103, India",4.9,220,Salem,Tamil Nadu,Solar Panel Dealers,ChIJWa0q2a3zqzsRzl-zWS8Q0CQ,OPERATIONAL
Vision Green Earth Solar Energies,063837 89793,,"279, Arisipalayam Main Rd, Arisipalayam, Salem, Tamil Nadu 636009, India",5,252,Salem,Tamil Nadu,Solar Panel Dealers,ChIJmXSS4QzxqzsRFP2r-MK-fvo,OPERATIONAL
Adritya Systems- Leading solar Dealer Salem,096558 96373,,"130/182-A, 2nd Agraharam, Salem, Tamil Nadu 636001, India",4.8,13,Salem,Tamil Nadu,Solar Panel Dealers,ChIJ38RyWs7xqzsRgVTMlqlsOKw,OPERATIONAL
LUMINOUS UPS BATTERY SOLAR & MICROTEK UPS BATTERY SALEM DISTRIBUTOR - POWER PARK UPS,090033 44222,,"No:144, 5th Cross Rd, Mayor Nagar, East, Peramanur, Salem, Tamil Nadu 636007, India",4.8,202,Salem,Tamil Nadu,Solar Panel Dealers,ChIJ1-beE2DxqzsRV1l03fNyfDw,OPERATIONAL
"RCL Solar Panel Dealer ,Solar Energy And Solar System",096774 78746,,"H . 16, Nagammal Thottam, Salem, Tamil Nadu 636007, India",5,6,Salem,Tamil Nadu,Solar Panel Dealers,ChIJNQ78WsTxqzsRIPs5TFF4haE,OPERATIONAL
Hitech Solar Energies,096009 71397,http://www.hitsolar.in/,"Shopping complex, Sri Arulmigu Sugavaneshwarar Temple, 18, Cherry Rd, Salem, Tamil Nadu 636001, India",4.5,11,Salem,Tamil Nadu,Solar Panel Dealers,ChIJkWMLVczxqzsRW_8TMC0PpV0,OPERATIONAL
Golden Power Solution,097867 36524,https://goldenpowersolution.com/,"9, Majith St, Shevapet, Salem, Tamil Nadu 636002, India",4.9,150,Salem,Tamil Nadu,Solar Panel Dealers,ChIJez2xicbxqzsRaA8t1hEKx3M,OPERATIONAL
HELIIOS ONE ENERGY,099627 27689,https://heliiosenergy.com/,"95/1 Nina Nivas, Backside side, ICICI Bank Ltd, Annamali Nagar, Gandhi Nagar, Seelanaickenpatti, Salem, Tamil Nadu 636201, India",4.9,17,Salem,Tamil Nadu,Solar Panel Dealers,ChIJd3ZL4hLvqzsRwvXahADwhIk,OPERATIONAL
KCP Solar Industry Pvt Ltd,080120 13333,https://kcpsolar.com/,"KCP Solar, 343, Nethimedu, Salem, Tamil Nadu 636002, India",4.2,84,Salem,Tamil Nadu,Solar Panel Dealers,ChIJryCl60gRrjsRQhoJ4hEGGNY,OPERATIONAL
LUMINOUS UPS BATTERY SOLAR & MICROTEK UPS BATTERY SALEM DISTRIBUTOR - POWER PARK UPS,090033 44222,,"No:144, 5th Cross Rd, Mayor Nagar, East, Peramanur, Salem, Tamil Nadu 636007, India",4.8,202,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJ1-beE2DxqzsRV1l03fNyfDw,OPERATIONAL
Salem Alive Tech Solar System & Gate Automation & CCTV IP CAMERA,099444 59733,http://www.salemalivetech.com/,"near Old Register Office, KM Nagar, Ayothiapattinam, Salem, Tamil Nadu 636103, India",4.9,220,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJWa0q2a3zqzsRzl-zWS8Q0CQ,OPERATIONAL
India Battery House ( EASTMAN BATTERY SOLAR DISTRIBUTOR | EXIDE | AMS BATTERY| POWERZONE | AMPTEK| ONLINE UPS | LITHIUM),090477 88740,http://www.indiabatteryhouse.com/,"27-A/117, Kitchipalayam Main Rd, Devendrapuram, I Agraharam, Salem, Tamil Nadu 636001, India",4.9,1367,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJVzIFuPfxqzsRjicd63ai4LU,OPERATIONAL
Hitech Solar Energies,096009 71397,http://www.hitsolar.in/,"Shopping complex, Sri Arulmigu Sugavaneshwarar Temple, 18, Cherry Rd, Salem, Tamil Nadu 636001, India",4.5,11,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJkWMLVczxqzsRW_8TMC0PpV0,OPERATIONAL
Golden Power Solution,097867 36524,https://goldenpowersolution.com/,"9, Majith St, Shevapet, Salem, Tamil Nadu 636002, India",4.9,150,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJez2xicbxqzsRaA8t1hEKx3M,OPERATIONAL
"RK BATTERY House Exide Battery Dealer In Salem ,LUMINOUS UPS/LUMINOUS BATTERY DEALER In Salem,Car Battery/ONLINE UPS.",081235 61118,http://www.exidesalem.com/,"#179/100-A V.M.complex four road, bus stop, Arisipalayam Main Rd, Parvathipuram, Arisipalayam, Salem, Tamil Nadu 636009, India",4.8,750,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJqTgf4DnwqzsR1kv4i2UuHBc,OPERATIONAL
Europower systems & services | Dealer & Distributor in salem | Su-vasthika and Luminous battery & ups dealer in salem,099944 98365,http://europowersystems.in/,"33/11, sivasami st, opp. town railway station, Salem, Tamil Nadu 636001, India",4.5,15,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJI-GtVS_xqzsRL4qPRd43U_8,OPERATIONAL
Vision Green Earth Solar Energies,063837 89793,,"279, Arisipalayam Main Rd, Arisipalayam, Salem, Tamil Nadu 636009, India",5,252,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJmXSS4QzxqzsRFP2r-MK-fvo,OPERATIONAL
S.K.Battery,099439 32004,,"Battery Dealer Salem, No.245,Meyyanoor Main Road, 5 Rd, opposite Bsnl Office, Meyyanur, Salem, Tamil Nadu 636004, India",4.6,97,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJGbl-L2jwqzsRT0iGaiw1-AI,OPERATIONAL
Nirt Renewable Energy Pvt Ltd,096556 46464,http://www.nirt.net/,"M4CR+92, Arthanari Nagar, Swarnapuri, Salem, Tamil Nadu 636004, India",4.5,30,Salem,Tamil Nadu,Solar Inverter Specialists,ChIJI8S_fMvxqzsR-Chn8T_VpoY,OPERATIONAL
Salem Alive Tech Solar System & Gate Automation & CCTV IP CAMERA,099444 59733,http://www.salemalivetech.com/,"near Old Register Office, KM Nagar, Ayothiapattinam, Salem, Tamil Nadu 636103, India",4.9,220,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJWa0q2a3zqzsRzl-zWS8Q0CQ,OPERATIONAL
Golden Power Solution,097867 36524,https://goldenpowersolution.com/,"9, Majith St, Shevapet, Salem, Tamil Nadu 636002, India",4.9,150,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJez2xicbxqzsRaA8t1hEKx3M,OPERATIONAL
Vision Green Earth Solar Energies,063837 89793,,"279, Arisipalayam Main Rd, Arisipalayam, Salem, Tamil Nadu 636009, India",5,252,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJmXSS4QzxqzsRFP2r-MK-fvo,OPERATIONAL
Spark Ev Solutions,088700 99618,https://www.sparkevsolutions.com/,"141/45C, Narayana Pillai St, Peramanur, Salem, Tamil Nadu 636007, India",4.9,62,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJlXCUyQ7xqzsR4VmK6nozCk4,OPERATIONAL
KCP Solar Industry Pvt Ltd,080120 13333,https://kcpsolar.com/,"KCP Solar, 343, Nethimedu, Salem, Tamil Nadu 636002, India",4.2,84,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJryCl60gRrjsRQhoJ4hEGGNY,OPERATIONAL
RJ Green Power Enterprises,095976 57999,http://www.rjgreenpower.in/,"Sathya Garden, plot no 1, Road, Soudamiganagar, Seelanaickenpatti, Thammanayakkanpatti, Salem, Tamil Nadu 636201, India",4.7,38,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJZV_Lv__vqzsR3xEcNjObhYk,OPERATIONAL
Hitech Solar Energies,096009 71397,http://www.hitsolar.in/,"Shopping complex, Sri Arulmigu Sugavaneshwarar Temple, 18, Cherry Rd, Salem, Tamil Nadu 636001, India",4.5,11,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJkWMLVczxqzsRW_8TMC0PpV0,OPERATIONAL
"RCL Solar Panel Dealer ,Solar Energy And Solar System",096774 78746,,"H . 16, Nagammal Thottam, Salem, Tamil Nadu 636007, India",5,6,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJNQ78WsTxqzsRIPs5TFF4haE,OPERATIONAL
Nirt Renewable Energy Pvt Ltd,096556 46464,http://www.nirt.net/,"M4CR+92, Arthanari Nagar, Swarnapuri, Salem, Tamil Nadu 636004, India",4.5,30,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJI8S_fMvxqzsR-Chn8T_VpoY,OPERATIONAL
RR RENEWABLES,095143 77745,,"9, 4/16, opp. to Maruti True Value, Subbarayan Nagar, Jagir Ammapalayam, Reddipatti, Salem, Tamil Nadu 636302, India",4.7,23,Salem,Tamil Nadu,Solar AMC & Maintenance,ChIJidGHTVjxqzsRIF1GTyO_cSA,OPERATIONAL
Leafsol solar pvt.Ltd,083444 99002,https://leafsol.com/,"33B, Trivandrum Rd, near Government Engineering College, Teacher's Colony, Teachers Colony, Tirunelveli, Perumalpuram, Tamil Nadu 627007, India",5,52,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJhwkKSGkTBDsR1UQZejdY_lw,OPERATIONAL
BM Solar Solutions,094428 45511,,"No 5A, Sriram Square Extension, 5A, NGO A Colony, Palayamkottai, Tirunelveli, Tamil Nadu 627007, India",5,189,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJk25eRAATBDsRKkvJ79yo9aI,OPERATIONAL
Parvathi Power Systems,,https://www.ppstn.in/,"38B/2, Sundarar St, Thirunagar, Tirunelveli Town, Tirunelveli, Tamil Nadu 627006, India",4.9,58,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJCV43gtQRBDsRANLVwk8JgJc,OPERATIONAL
GreenTech Solar Solutions,090030 35555,http://www.greentechsolar.net/,"62a, S Bazaar, Palayamkottai, Tirunelveli, Tamil Nadu 627002, India",4.4,64,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJGdC1igISBDsROtrCMWpLRs4,OPERATIONAL
Krain Power Line,097891 06111,http://krainpowerline.com/,"14, 1/1, Palayamkottai, Tirunelveli, Tamil Nadu 627002, India",5,33,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJ0dIUv14TBDsRTV1QoTJjqzQ,OPERATIONAL
UG Solar,074182 29127,https://bio.link/ugsolarproducts,"Raheem Plaza, 125/4, 7th St, Perumalpuram, Vasantha Nager, Tirunelveli, Tamil Nadu 627007, India",4.9,37,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJHQAaXZYTBDsR6Kw8BshynOU,OPERATIONAL
KAY TECH SOLAR,,https://kaytechsolar.com/,"QP23+FFG, Madurai Rd, Thachanallur, Tirunelveli, Tamil Nadu 627358, India",4.9,120,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJ10LKGgARBDsRxN_v7N7V_jA,OPERATIONAL
Soltek Power System,086789 19423,,"12/c ST.THOMAS ROAD HARISH COMPLEX, opp. to ANNA STADIUM, Palayamkottai, Tirunelveli, Tamil Nadu 627002, India",5,13,Tirunelveli,Tamil Nadu,Residential Solar Installers,ChIJlRifTl4TBDsRn88kfuP06ik,OPERATIONAL
